title,category,city,address,contact,description,price,source,source_url
"亚洲商行","服务","Valencia","Carrer de Bailèn, 7, 46007 València, Valencia","34662388388","平台代登记商家信息，商家待认领。服务范围：Supermercado de alimentación asiática y latina, verdura y frutas, carnicería, pescadería, vivero marisco vivo, productos nacionales y bazar.。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_247.html"
"nantive中文学校","教育","Valencia","Carrer d'Ontinyent, 8, bajo, 46008 València, Valencia","34960262788","平台代登记商家信息，商家待认领。服务范围：1. Enseñar a nuestros alumnos a HABLAR, LEER y ESCRIBIR mediante nuestro método de enseñanza, denominado SISTEMA LINEAL.。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_246.html"
"瓦伦西亚燕京汉学堂","教育","Valencia","Carrer de Salamanca, 50, bajo, 46005 Valencia","34691058262","平台代登记商家信息，商家待认领。服务范围：燕京汉学堂秉承人性化管理，课程设置齐备，肩负儿童中文教育，YCT备考，成人中文班，HSK备考。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_245.html"
"三和旅游","服务","Valencia","Carrer del Convent de Jerusalem, 38, 46007 València, Valencia","34963282555","平台代登记商家信息，商家待认领。服务范围：华人旅行社，机票。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_244.html"
"东方海岸旅行社","服务","Valencia","Carrer del Convent de Jerusalem, 35, bajo izq, 46007 Valencia","34963815472","平台代登记商家信息，商家待认领。服务范围：华人旅行社，机票。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_243.html"
"云南","服务","Valencia","Carrer del Cap Jubi, 3, 46006 València, Valencia","34960224974","平台代登记商家信息，商家待认领。服务范围：中餐 融合菜系。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_242.html"
"榮華飯店","服务","Valencia","Carrer de la Pau, 52, 46003 València, Valencia","34963943509","平台代登记商家信息，商家待认领。服务范围：中餐。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_241.html"
"天天饺子馆","服务","Valencia","Carrer de Pelai, 15, 46007 València, Valencia","34960651653","平台代登记商家信息，商家待认领。服务范围：面食，早点。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_240.html"
"蜀韵火锅","服务","Valencia","Carrer de Pelai, 16, 46007 València, Valencia","34963941726","平台代登记商家信息，商家待认领。服务范围：火锅。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_239.html"
"美食林","服务","Valencia","Carrer del Matemàtic Marzal, 15, 46007 València, Valencia","34963523842","平台代登记商家信息，商家待认领。服务范围：烤鱼，面食，小炒。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_238.html"
"殴菜馆","服务","Valencia","Carrer del Matemàtic Marzal, 11, 46007 València, Valencia","9611078 48","平台代登记商家信息，商家待认领。服务范围：殴菜。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_237.html"
"麻辣无情火锅","服务","Valencia","Calle Pintor Benedito, 8, 46007 Valencia","34963805282","平台代登记商家信息，商家待认领。服务范围：重庆火锅。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_236.html"
"微微小吃","服务","Valencia","Carrer de Pelai, 21, 46007 València, Valencia","34691686228","平台代登记商家信息，商家待认领。服务范围：中餐小吃。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_235.html"
"鹿城小吃","服务","Valencia","Carrer de Bailèn, 26, 46007 València, Valencia","34963443647","平台代登记商家信息，商家待认领。服务范围：中餐，小炒，面食。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_234.html"
"长福饭店","服务","Valencia","Carrer de Bailèn, 4, 46007 València, Valencia","34961157207","平台代登记商家信息，商家待认领。服务范围：中餐。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_233.html"
"友谊酒家","服务","Valencia","Carrer del Matemàtic Marzal, 25, 46007 València, Valencia","34963529799","平台代登记商家信息，商家待认领。服务范围：中餐。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_232.html"
"温州面馆","服务","Valencia","Carrer de Pelai, 23, 46007 València, Valencia","34963415979","平台代登记商家信息，商家待认领。服务范围：面馆。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_231.html"
"闽都","服务","Valencia","Carrer de Pelai, 31, 46007 València","34963813819","平台代登记商家信息，商家待认领。服务范围：闽都。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_230.html"
"夥伴","服务","Valencia","Carrer de Bailèn, 16, 46007 València, Valencia","34960172309","平台代登记商家信息，商家待认领。服务范围：鲜榨果汁。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_229.html"
"好运律师事务所","服务","Valencia","C/ ARZOBISPO MELO， 6","963331659","平台代登记商家信息，商家待认领。服务范围：西班牙华人律师事务所。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_228.html"
"华美律师事务所","服务","Valencia","C/ HOSPITAL， 1-2-4C","645048566","平台代登记商家信息，商家待认领。服务范围：西班牙华人律师事务所。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_227.html"
"华辉律师事务所","服务","Valencia","c/ GARRIQUES， 5 4-E","963527981","平台代登记商家信息，商家待认领。服务范围：瓦伦西亚华人律师事务所。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_226.html"
"博鼎律师楼","服务","Valencia","calle bailen 14, 3","648271180","平台代登记商家信息，商家待认领。服务范围：律师楼。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_225.html"
"西班牙挚友律师事务所","服务","Valencia","Calle Colón, nº42, pta. 7 Valencia","请商家认领后补充联系方式","平台代登记商家信息，商家待认领。服务范围：西班牙挚友律师事务所。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_224.html"
"华鑫律师事务所","服务","Valencia","Carrer del Convent de Jerusalem, 25, 46007 València","34963802970","平台代登记商家信息，商家待认领。服务范围：律师事务所。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_223.html"
"德源律师事务所","服务","Valencia","Carrer del Convent de Jerusalem, 57, 46007 València, Valencia","34963447988","平台代登记商家信息，商家待认领。服务范围：律师事务所。资料线索来自公开黄页 soufun.es，具体营业时间、联系方式和详细介绍请商家认领后补充。","面议","soufun.es","https://www.soufun.es/114_222.html"
